edition	version	module	ordinal	name
lod	1.07_Beta	D2CMPd.dll	29	CelGameDirToShadowGameDir
lod	1.07_Beta	D2CMPd.dll	30	CelGetControlData
lod	1.07_Beta	D2CMPd.dll	31	CelGetHandle
lod	1.07_Beta	D2CMPd.dll	32	CelGetHardwareData
lod	1.07_Beta	D2CMPd.dll	33	CelGetHardwareFreeCallback
lod	1.07_Beta	D2CMPd.dll	34	CelGetHeight
lod	1.07_Beta	D2CMPd.dll	35	CelGetOffsetX
lod	1.07_Beta	D2CMPd.dll	36	CelGetOffsetY
lod	1.07_Beta	D2CMPd.dll	37	CelGetRawData
lod	1.07_Beta	D2CMPd.dll	38	CelGetWidth
lod	1.07_Beta	D2CMPd.dll	39	CelNormalDirToFileDir
lod	1.07_Beta	D2CMPd.dll	40	CelSetHardwareFreeCallback
lod	1.07_Beta	D2CMPd.dll	41	CmpDoLensEffect
lod	1.07_Beta	D2CMPd.dll	42	CreateD2Palette
lod	1.07_Beta	D2CMPd.dll	43	CreateD2PaletteByteStream
lod	1.07_Beta	D2CMPd.dll	44	D2CMPBuildFileName
lod	1.07_Beta	D2CMPd.dll	45	D2CMPCelDataCacheDumpHashTableStats
lod	1.07_Beta	D2CMPd.dll	46	D2CMPCelDataCacheGetMaxMemory
lod	1.07_Beta	D2CMPd.dll	47	D2CMPCelDataCacheGetUsedMemory
lod	1.07_Beta	D2CMPd.dll	48	D2CMPDestroyTileHeaders
lod	1.07_Beta	D2CMPd.dll	49	D2CMPFindTileProject
lod	1.07_Beta	D2CMPd.dll	50	D2CMPGetFindTile
lod	1.07_Beta	D2CMPd.dll	51	D2CMPGetGfxFileExtension
lod	1.07_Beta	D2CMPd.dll	52	D2CMPGetTileCacheHits
lod	1.07_Beta	D2CMPd.dll	53	D2CMPIterateAllTiles
lod	1.07_Beta	D2CMPd.dll	54	D2CMPLoadProjectRecord
lod	1.07_Beta	D2CMPd.dll	55	D2CMPPalShiftGetTransform
lod	1.07_Beta	D2CMPd.dll	56	D2CMPPalShiftInit
lod	1.07_Beta	D2CMPd.dll	57	D2CMPPalShiftSetAct
lod	1.07_Beta	D2CMPd.dll	58	D2CMPResetTileCacheHits
lod	1.07_Beta	D2CMPd.dll	59	D2CMPSetNoCompress
lod	1.07_Beta	D2CMPd.dll	60	D2CMPSpriteCacheDestroy
lod	1.07_Beta	D2CMPd.dll	61	D2CMPSpriteCacheDumpHashTableStats
lod	1.07_Beta	D2CMPd.dll	62	D2CMPSpriteCacheGetMaxMemory
lod	1.07_Beta	D2CMPd.dll	63	D2CMPSpriteCacheGetUsedMemory
lod	1.07_Beta	D2CMPd.dll	64	D2CMPSpriteCacheInit
lod	1.07_Beta	D2CMPd.dll	65	D2CMPSpriteFindAsynchSiblings
lod	1.07_Beta	D2CMPd.dll	66	D2CMPSpriteFreeAsyncLoads
lod	1.07_Beta	D2CMPd.dll	67	D2CMPSpriteNumAsyncLoads
lod	1.07_Beta	D2CMPd.dll	68	D2CMPSpriteRequest
lod	1.07_Beta	D2CMPd.dll	69	D2CMPSpriteValidate
lod	1.07_Beta	D2CMPd.dll	70	D2CMPTileCacheDestroy
lod	1.07_Beta	D2CMPd.dll	71	D2CMPTileCacheInit
lod	1.07_Beta	D2CMPd.dll	72	D2CMPTileFreeAsyncLoads
lod	1.07_Beta	D2CMPd.dll	73	D2CMPTileValidate
lod	1.07_Beta	D2CMPd.dll	74	D2CMPToggleCelDrawMode
lod	1.07_Beta	D2CMPd.dll	75	D2CMPVerifyGfxHashTable
lod	1.07_Beta	D2CMPd.dll	76	DestroyD2Palette
lod	1.07_Beta	D2CMPd.dll	77	GetClosestColor
lod	1.07_Beta	D2CMPd.dll	78	GetFurthestColor
lod	1.07_Beta	D2CMPd.dll	79	Palette24BitTo8BitImage
lod	1.07_Beta	D2CMPd.dll	80	Palette24BitTo8BitPixel
lod	1.07_Beta	D2CMPd.dll	81	PaletteFixBlack
lod	1.07_Beta	D2CMPd.dll	82	PaletteInit
lod	1.07_Beta	D2CMPd.dll	83	PaletteSetMask
lod	1.07_Beta	D2CMPd.dll	84	PaletteSetTransparency
lod	1.07_Beta	D2CMPd.dll	85	PaletteTestBackground
lod	1.07_Beta	D2CMPd.dll	86	TileAddAddFloorTile
lod	1.07_Beta	D2CMPd.dll	87	TileAddAddSubTile
lod	1.07_Beta	D2CMPd.dll	88	TileGetCollisionInfo
lod	1.07_Beta	D2CMPd.dll	89	TileGetFilename
lod	1.07_Beta	D2CMPd.dll	90	TileGetFlags
lod	1.07_Beta	D2CMPd.dll	91	TileGetHeightToBottom
lod	1.07_Beta	D2CMPd.dll	92	TileGetRarity
lod	1.07_Beta	D2CMPd.dll	93	TileGetRoofHeight
lod	1.07_Beta	D2CMPd.dll	94	TileGetSequence
lod	1.07_Beta	D2CMPd.dll	95	TileGetStyle
lod	1.07_Beta	D2CMPd.dll	96	TileGetTileLight
lod	1.07_Beta	D2CMPd.dll	97	TileGetTotalHeight
lod	1.07_Beta	D2CMPd.dll	98	TileGetType
lod	1.07_Beta	D2CMPd.dll	99	TileGetWidth
lod	1.07_Beta	D2CMPd.dll	100	TileLibraryAddProject
lod	1.07_Beta	D2CMPd.dll	101	TileLibraryGetTiles
lod	1.07_Beta	D2CMPd.dll	102	TileLibraryReleaseProject
lod	1.07_Beta	D2CMPd.dll	103	TileListAddTile
lod	1.07_Beta	D2CMPd.dll	104	TileListCreate
lod	1.07_Beta	D2CMPd.dll	105	TileListCreateProject
lod	1.07_Beta	D2CMPd.dll	106	TileListDestroy
lod	1.07_Beta	D2CMPd.dll	107	TileProjectConvert24To8
lod	1.07_Beta	D2CMPd.dll	108	TileProjectDestroy
lod	1.07_Beta	D2CMPd.dll	109	TileProjectIteratePixels
lod	1.07_Beta	D2CMPd.dll	110	TileProjectNormalize
lod	1.07_Beta	D2CMPd.dll	111	TileProjectSerialize
lod	1.07_Beta	D2CMPd.dll	112	TileSetHardwareFreeCallback
lod	1.07_Beta	D2CMPd.dll	113	UpdateD2TransparencyTable
classic	1.00	D2Client.dll	10004	QueryInterface
classic	1.00_Beta	D2Client.dll	10004	QueryInterface
classic	1.01	D2Client.dll	10004	QueryInterface
classic	1.02	D2Client.dll	10004	QueryInterface
classic	1.03	D2Client.dll	10004	QueryInterface
classic	1.04b	D2Client.dll	10004	QueryInterface
classic	1.04c	D2Client.dll	10004	QueryInterface
classic	1.05	D2Client.dll	10004	QueryInterface
classic	1.05b	D2Client.dll	10004	QueryInterface
classic	1.06	D2Client.dll	10004	QueryInterface
classic	1.06b	D2Client.dll	10004	QueryInterface
classic	1.08	D2Client.dll	10004	QueryInterface
classic	1.09	D2Client.dll	10004	QueryInterface
classic	1.09b	D2Client.dll	10004	QueryInterface
classic	1.09d	D2Client.dll	10004	QueryInterface
classic	1.10	D2Client.dll	10004	QueryInterface
classic	1.11	D2Client.dll	10004	QueryInterface
classic	1.11b	D2Client.dll	10004	QueryInterface
classic	1.12a	D2Client.dll	10004	QueryInterface
classic	1.13c	D2Client.dll	10004	QueryInterface
classic	1.13d	D2Client.dll	10004	QueryInterface
lod	1.07	D2Client.dll	10004	QueryInterface
lod	1.07_Beta	D2Client.dll	10004	QueryInterface
lod	1.08	D2Client.dll	10004	QueryInterface
lod	1.09	D2Client.dll	10004	QueryInterface
lod	1.09b	D2Client.dll	10004	QueryInterface
lod	1.09d	D2Client.dll	10004	QueryInterface
lod	1.10b_Beta_1	D2Client.dll	10004	QueryInterface
lod	1.10f	D2Client.dll	10004	QueryInterface
lod	1.10s_Beta_2	D2Client.dll	10004	QueryInterface
lod	1.11	D2Client.dll	10004	QueryInterface
lod	1.11b	D2Client.dll	10004	QueryInterface
lod	1.12a	D2Client.dll	10004	QueryInterface
lod	1.13a_Beta	D2Client.dll	10004	QueryInterface
lod	1.13c	D2Client.dll	10004	QueryInterface
lod	1.13d	D2Client.dll	10004	QueryInterface
classic	1.04b	D2Common.dll	10549	SkillGetClass
classic	1.04b	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.04b	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.04b	D2Common.dll	10552	ITEMMODSCalcEtherealMods
classic	1.04b	D2Common.dll	10687	ITEMSAutoStacks
classic	1.04b	D2Common.dll	10688	ITEMSAutoStacksByIndex
classic	1.04b	D2Common.dll	10693	ITEMSCalculateRuneItemMods
classic	1.04b	D2Common.dll	10694	ITEMSCurGemSockets
classic	1.04b	D2Common.dll	10696	ITEMSGemApplyType
classic	1.04b	D2Common.dll	10697	ITEMSGemApplyTypeByIndex
classic	1.04b	D2Common.dll	10698	ITEMSGetIndexInSet
classic	1.04b	D2Common.dll	10723	ITEMSGetItemSkillAndLevelAndChance
classic	1.04b	D2Common.dll	10724	ITEMSGetQuiver
classic	1.04b	D2Common.dll	10767	ITEMSGetQuiverByIndex
classic	1.04b	D2Common.dll	11123	ITEMSGetRuneWord
classic	1.04b	D2Common.dll	11124	ITEMSGetSetCompletionRecord
classic	1.04b	D2Common.dll	11125	ITEMSGetSetItemInfo
classic	1.04b	D2Common.dll	11126	ITEMSGetShoots
classic	1.04b	D2Common.dll	11127	ITEMSGetShootsByIndex
classic	1.04b	D2Common.dll	11128	ITEMSGetStaffMods
classic	1.04b	D2Common.dll	11129	ITEMSGetStorePage
classic	1.04b	D2Common.dll	11130	ITEMSGetVarInvGfx
classic	1.04b	D2Common.dll	11131	ITEMSGetVarInvGfxFile
classic	1.04b	D2Common.dll	11132	ITEMSIsA
classic	1.04b	D2Common.dll	11133	ITEMSIsAByIndex
classic	1.04b	D2Common.dll	11134	ITEMSIsGem
classic	1.04b	D2Common.dll	11135	ITEMSIsMagicOnly
classic	1.04b	D2Common.dll	11136	ITEMSIsNormalOnly
classic	1.04b	D2Common.dll	11137	ITEMSIsReEquip
classic	1.04b	D2Common.dll	11138	ITEMSIsReload
classic	1.04b	D2Common.dll	11139	ITEMSRecalculateSetItemMods
classic	1.04b	D2Common.dll	11140	ITEMSSetGemSockets
classic	1.04b	D2Common.dll	11141	SkillsAdjustAttackRateToForm
classic	1.04b	D2Common.dll	11142	SkillsGetCountByClass
classic	1.04b	D2Common.dll	11143	SkillsGetFirstByClass
classic	1.04b	D2Common.dll	11144	StatsChangeSetInactiveFlag
classic	1.04b	D2Common.dll	11145	StatsGetListWithStateAndFlag
classic	1.04b	D2Common.dll	11146	StatsGetListWithStateOrFlag
classic	1.04b	D2Common.dll	11147	StatsGetNextListWithFlag
classic	1.04b	D2Common.dll	11148	StatsListAddToList
classic	1.04b	D2Common.dll	11149	UnitGetMonsterAttackingWeapon
classic	1.04c	D2Common.dll	10549	SkillGetClass
classic	1.04c	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.04c	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.04c	D2Common.dll	10552	ITEMMODSCalcEtherealMods
classic	1.04c	D2Common.dll	10687	ITEMSAutoStacks
classic	1.04c	D2Common.dll	10688	ITEMSAutoStacksByIndex
classic	1.04c	D2Common.dll	10693	ITEMSCalculateRuneItemMods
classic	1.04c	D2Common.dll	10694	ITEMSCurGemSockets
classic	1.04c	D2Common.dll	10696	ITEMSGemApplyType
classic	1.04c	D2Common.dll	10697	ITEMSGemApplyTypeByIndex
classic	1.04c	D2Common.dll	10698	ITEMSGetIndexInSet
classic	1.04c	D2Common.dll	10723	ITEMSGetItemSkillAndLevelAndChance
classic	1.04c	D2Common.dll	10724	ITEMSGetQuiver
classic	1.04c	D2Common.dll	10767	ITEMSGetQuiverByIndex
classic	1.04c	D2Common.dll	11123	ITEMSGetRuneWord
classic	1.04c	D2Common.dll	11124	ITEMSGetSetCompletionRecord
classic	1.04c	D2Common.dll	11125	ITEMSGetSetItemInfo
classic	1.04c	D2Common.dll	11126	ITEMSGetShoots
classic	1.04c	D2Common.dll	11127	ITEMSGetShootsByIndex
classic	1.04c	D2Common.dll	11128	ITEMSGetStaffMods
classic	1.04c	D2Common.dll	11129	ITEMSGetStorePage
classic	1.04c	D2Common.dll	11130	ITEMSGetVarInvGfx
classic	1.04c	D2Common.dll	11131	ITEMSGetVarInvGfxFile
classic	1.04c	D2Common.dll	11132	ITEMSIsA
classic	1.04c	D2Common.dll	11133	ITEMSIsAByIndex
classic	1.04c	D2Common.dll	11134	ITEMSIsGem
classic	1.04c	D2Common.dll	11135	ITEMSIsMagicOnly
classic	1.04c	D2Common.dll	11136	ITEMSIsNormalOnly
classic	1.04c	D2Common.dll	11137	ITEMSIsReEquip
classic	1.04c	D2Common.dll	11138	ITEMSIsReload
classic	1.04c	D2Common.dll	11139	ITEMSRecalculateSetItemMods
classic	1.04c	D2Common.dll	11140	ITEMSSetGemSockets
classic	1.04c	D2Common.dll	11141	SkillsAdjustAttackRateToForm
classic	1.04c	D2Common.dll	11142	SkillsGetCountByClass
classic	1.04c	D2Common.dll	11143	SkillsGetFirstByClass
classic	1.04c	D2Common.dll	11144	StatsChangeSetInactiveFlag
classic	1.04c	D2Common.dll	11145	StatsGetListWithStateAndFlag
classic	1.04c	D2Common.dll	11146	StatsGetListWithStateOrFlag
classic	1.04c	D2Common.dll	11147	StatsGetNextListWithFlag
classic	1.04c	D2Common.dll	11148	StatsListAddToList
classic	1.04c	D2Common.dll	11149	UnitGetMonsterAttackingWeapon
classic	1.05	D2Common.dll	10549	SkillGetClass
classic	1.05	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.05	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.05	D2Common.dll	10552	INVENTORYCheckDebug
classic	1.05	D2Common.dll	10687	INVENTORYClearGridLocationSafe
classic	1.05	D2Common.dll	10688	ITEMMODSCalcEtherealMods
classic	1.05	D2Common.dll	10693	ITEMSAutoStacks
classic	1.05	D2Common.dll	10694	ITEMSAutoStacksByIndex
classic	1.05	D2Common.dll	10696	ITEMSCalculateRuneItemMods
classic	1.05	D2Common.dll	10697	ITEMSCurGemSockets
classic	1.05	D2Common.dll	10698	ITEMSGemApplyType
classic	1.05	D2Common.dll	10723	ITEMSGemApplyTypeByIndex
classic	1.05	D2Common.dll	10724	ITEMSGetIndexInSet
classic	1.05	D2Common.dll	10767	ITEMSGetItemSkillAndLevelAndChance
classic	1.05	D2Common.dll	11123	ITEMSGetQuiver
classic	1.05	D2Common.dll	11124	ITEMSGetQuiverByIndex
classic	1.05	D2Common.dll	11125	ITEMSGetRuneWord
classic	1.05	D2Common.dll	11126	ITEMSGetSetCompletionRecord
classic	1.05	D2Common.dll	11127	ITEMSGetSetItemInfo
classic	1.05	D2Common.dll	11128	ITEMSGetShoots
classic	1.05	D2Common.dll	11129	ITEMSGetShootsByIndex
classic	1.05	D2Common.dll	11130	ITEMSGetStaffMods
classic	1.05	D2Common.dll	11131	ITEMSGetStorePage
classic	1.05	D2Common.dll	11132	ITEMSGetVarInvGfx
classic	1.05	D2Common.dll	11133	ITEMSGetVarInvGfxFile
classic	1.05	D2Common.dll	11134	ITEMSIsA
classic	1.05	D2Common.dll	11135	ITEMSIsAByIndex
classic	1.05	D2Common.dll	11136	ITEMSIsGem
classic	1.05	D2Common.dll	11137	ITEMSIsMagicOnly
classic	1.05	D2Common.dll	11138	ITEMSIsNormalOnly
classic	1.05	D2Common.dll	11139	ITEMSIsReEquip
classic	1.05	D2Common.dll	11140	ITEMSIsReload
classic	1.05	D2Common.dll	11141	ITEMSRecalculateSetItemMods
classic	1.05	D2Common.dll	11142	ITEMSSetGemSockets
classic	1.05	D2Common.dll	11143	SkillsAdjustAttackRateToForm
classic	1.05	D2Common.dll	11144	SkillsGetCountByClass
classic	1.05	D2Common.dll	11145	SkillsGetFirstByClass
classic	1.05	D2Common.dll	11146	StatsChangeSetInactiveFlag
classic	1.05	D2Common.dll	11147	StatsGetListWithStateAndFlag
classic	1.05	D2Common.dll	11148	StatsGetListWithStateOrFlag
classic	1.05	D2Common.dll	11149	StatsGetNextListWithFlag
classic	1.05	D2Common.dll	11150	StatsListAddToList
classic	1.05	D2Common.dll	11151	UnitGetMonsterAttackingWeapon
classic	1.05b	D2Common.dll	10549	SkillGetClass
classic	1.05b	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.05b	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.05b	D2Common.dll	10552	INVENTORYCheckDebug
classic	1.05b	D2Common.dll	10687	INVENTORYClearGridLocationSafe
classic	1.05b	D2Common.dll	10688	ITEMMODSCalcEtherealMods
classic	1.05b	D2Common.dll	10693	ITEMSAutoStacks
classic	1.05b	D2Common.dll	10694	ITEMSAutoStacksByIndex
classic	1.05b	D2Common.dll	10696	ITEMSCalculateRuneItemMods
classic	1.05b	D2Common.dll	10697	ITEMSCurGemSockets
classic	1.05b	D2Common.dll	10698	ITEMSGemApplyType
classic	1.05b	D2Common.dll	10723	ITEMSGemApplyTypeByIndex
classic	1.05b	D2Common.dll	10724	ITEMSGetIndexInSet
classic	1.05b	D2Common.dll	10767	ITEMSGetItemSkillAndLevelAndChance
classic	1.05b	D2Common.dll	11123	ITEMSGetQuiver
classic	1.05b	D2Common.dll	11124	ITEMSGetQuiverByIndex
classic	1.05b	D2Common.dll	11125	ITEMSGetRuneWord
classic	1.05b	D2Common.dll	11126	ITEMSGetSetCompletionRecord
classic	1.05b	D2Common.dll	11127	ITEMSGetSetItemInfo
classic	1.05b	D2Common.dll	11128	ITEMSGetShoots
classic	1.05b	D2Common.dll	11129	ITEMSGetShootsByIndex
classic	1.05b	D2Common.dll	11130	ITEMSGetStaffMods
classic	1.05b	D2Common.dll	11131	ITEMSGetStorePage
classic	1.05b	D2Common.dll	11132	ITEMSGetVarInvGfx
classic	1.05b	D2Common.dll	11133	ITEMSGetVarInvGfxFile
classic	1.05b	D2Common.dll	11134	ITEMSIsA
classic	1.05b	D2Common.dll	11135	ITEMSIsAByIndex
classic	1.05b	D2Common.dll	11136	ITEMSIsGem
classic	1.05b	D2Common.dll	11137	ITEMSIsMagicOnly
classic	1.05b	D2Common.dll	11138	ITEMSIsNormalOnly
classic	1.05b	D2Common.dll	11139	ITEMSIsReEquip
classic	1.05b	D2Common.dll	11140	ITEMSIsReload
classic	1.05b	D2Common.dll	11141	ITEMSRecalculateSetItemMods
classic	1.05b	D2Common.dll	11142	ITEMSSetGemSockets
classic	1.05b	D2Common.dll	11143	SkillsAdjustAttackRateToForm
classic	1.05b	D2Common.dll	11144	SkillsGetCountByClass
classic	1.05b	D2Common.dll	11145	SkillsGetFirstByClass
classic	1.05b	D2Common.dll	11146	StatsChangeSetInactiveFlag
classic	1.05b	D2Common.dll	11147	StatsGetListWithStateAndFlag
classic	1.05b	D2Common.dll	11148	StatsGetListWithStateOrFlag
classic	1.05b	D2Common.dll	11149	StatsGetNextListWithFlag
classic	1.05b	D2Common.dll	11150	StatsListAddToList
classic	1.05b	D2Common.dll	11151	UnitGetMonsterAttackingWeapon
classic	1.06	D2Common.dll	10549	SkillGetClass
classic	1.06	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.06	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.06	D2Common.dll	10552	INVENTORYCheckDebug
classic	1.06	D2Common.dll	10687	INVENTORYClearGridLocationSafe
classic	1.06	D2Common.dll	10688	ITEMMODSCalcEtherealMods
classic	1.06	D2Common.dll	10693	ITEMSAutoStacks
classic	1.06	D2Common.dll	10694	ITEMSAutoStacksByIndex
classic	1.06	D2Common.dll	10696	ITEMSCalculateRuneItemMods
classic	1.06	D2Common.dll	10697	ITEMSCurGemSockets
classic	1.06	D2Common.dll	10698	ITEMSGemApplyType
classic	1.06	D2Common.dll	10723	ITEMSGemApplyTypeByIndex
classic	1.06	D2Common.dll	10724	ITEMSGetIndexInSet
classic	1.06	D2Common.dll	10767	ITEMSGetItemSkillAndLevelAndChance
classic	1.06	D2Common.dll	11123	ITEMSGetQuiver
classic	1.06	D2Common.dll	11124	ITEMSGetQuiverByIndex
classic	1.06	D2Common.dll	11125	ITEMSGetRuneWord
classic	1.06	D2Common.dll	11126	ITEMSGetSetCompletionRecord
classic	1.06	D2Common.dll	11127	ITEMSGetSetItemInfo
classic	1.06	D2Common.dll	11128	ITEMSGetShoots
classic	1.06	D2Common.dll	11129	ITEMSGetShootsByIndex
classic	1.06	D2Common.dll	11130	ITEMSGetStaffMods
classic	1.06	D2Common.dll	11131	ITEMSGetStorePage
classic	1.06	D2Common.dll	11132	ITEMSGetVarInvGfx
classic	1.06	D2Common.dll	11133	ITEMSGetVarInvGfxFile
classic	1.06	D2Common.dll	11134	ITEMSIsA
classic	1.06	D2Common.dll	11135	ITEMSIsAByIndex
classic	1.06	D2Common.dll	11136	ITEMSIsGem
classic	1.06	D2Common.dll	11137	ITEMSIsMagicOnly
classic	1.06	D2Common.dll	11138	ITEMSIsNormalOnly
classic	1.06	D2Common.dll	11139	ITEMSIsReEquip
classic	1.06	D2Common.dll	11140	ITEMSIsReload
classic	1.06	D2Common.dll	11141	ITEMSRecalculateSetItemMods
classic	1.06	D2Common.dll	11142	ITEMSSetGemSockets
classic	1.06	D2Common.dll	11143	SkillsAdjustAttackRateToForm
classic	1.06	D2Common.dll	11144	SkillsGetCountByClass
classic	1.06	D2Common.dll	11145	SkillsGetFirstByClass
classic	1.06	D2Common.dll	11146	StatsChangeSetInactiveFlag
classic	1.06	D2Common.dll	11147	StatsGetCurrentStamina
classic	1.06	D2Common.dll	11148	StatsGetListWithStateAndFlag
classic	1.06	D2Common.dll	11149	StatsGetListWithStateOrFlag
classic	1.06	D2Common.dll	11150	StatsGetNextListWithFlag
classic	1.06	D2Common.dll	11151	StatsListAddToList
classic	1.06	D2Common.dll	11152	UnitGetMonsterAttackingWeapon
classic	1.06b	D2Common.dll	10549	SkillGetClass
classic	1.06b	D2Common.dll	10550	DataTablesGetItemTypeStatsByIndex
classic	1.06b	D2Common.dll	10551	DataTablesGetItemTypeStatsTblDesc
classic	1.06b	D2Common.dll	10552	INVENTORYCheckDebug
classic	1.06b	D2Common.dll	10687	INVENTORYClearGridLocationSafe
classic	1.06b	D2Common.dll	10688	ITEMMODSCalcEtherealMods
classic	1.06b	D2Common.dll	10693	ITEMSAutoStacks
classic	1.06b	D2Common.dll	10694	ITEMSAutoStacksByIndex
classic	1.06b	D2Common.dll	10696	ITEMSCalculateRuneItemMods
classic	1.06b	D2Common.dll	10697	ITEMSCurGemSockets
classic	1.06b	D2Common.dll	10698	ITEMSGemApplyType
classic	1.06b	D2Common.dll	10723	ITEMSGemApplyTypeByIndex
classic	1.06b	D2Common.dll	10724	ITEMSGetIndexInSet
classic	1.06b	D2Common.dll	10767	ITEMSGetItemSkillAndLevelAndChance
classic	1.06b	D2Common.dll	11123	ITEMSGetQuiver
classic	1.06b	D2Common.dll	11124	ITEMSGetQuiverByIndex
classic	1.06b	D2Common.dll	11125	ITEMSGetRuneWord
classic	1.06b	D2Common.dll	11126	ITEMSGetSetCompletionRecord
classic	1.06b	D2Common.dll	11127	ITEMSGetSetItemInfo
classic	1.06b	D2Common.dll	11128	ITEMSGetShoots
classic	1.06b	D2Common.dll	11129	ITEMSGetShootsByIndex
classic	1.06b	D2Common.dll	11130	ITEMSGetStaffMods
classic	1.06b	D2Common.dll	11131	ITEMSGetStorePage
classic	1.06b	D2Common.dll	11132	ITEMSGetVarInvGfx
classic	1.06b	D2Common.dll	11133	ITEMSGetVarInvGfxFile
classic	1.06b	D2Common.dll	11134	ITEMSIsA
classic	1.06b	D2Common.dll	11135	ITEMSIsAByIndex
classic	1.06b	D2Common.dll	11136	ITEMSIsGem
classic	1.06b	D2Common.dll	11137	ITEMSIsMagicOnly
classic	1.06b	D2Common.dll	11138	ITEMSIsNormalOnly
classic	1.06b	D2Common.dll	11139	ITEMSIsReEquip
classic	1.06b	D2Common.dll	11140	ITEMSIsReload
classic	1.06b	D2Common.dll	11141	ITEMSRecalculateSetItemMods
classic	1.06b	D2Common.dll	11142	ITEMSSetGemSockets
classic	1.06b	D2Common.dll	11143	SkillsAdjustAttackRateToForm
classic	1.06b	D2Common.dll	11144	SkillsGetCountByClass
classic	1.06b	D2Common.dll	11145	SkillsGetFirstByClass
classic	1.06b	D2Common.dll	11146	StatsChangeSetInactiveFlag
classic	1.06b	D2Common.dll	11147	StatsGetCurrentStamina
classic	1.06b	D2Common.dll	11148	StatsGetListWithStateAndFlag
classic	1.06b	D2Common.dll	11149	StatsGetListWithStateOrFlag
classic	1.06b	D2Common.dll	11150	StatsGetNextListWithFlag
classic	1.06b	D2Common.dll	11151	StatsListAddToList
classic	1.06b	D2Common.dll	11152	UnitGetMonsterAttackingWeapon
classic	1.10	D2Common.dll	10042	sgptDataTables
classic	1.11	D2Common.dll	11170	sgptDataTables
classic	1.11	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
classic	1.11b	D2Common.dll	11170	sgptDataTables
classic	1.11b	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
classic	1.12a	D2Common.dll	11170	sgptDataTables
classic	1.12a	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
classic	1.13c	D2Common.dll	11170	sgptDataTables
classic	1.13c	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
classic	1.13d	D2Common.dll	11173	sgptDataTables
classic	1.13d	D2Common.dll	11174	ITEMSReadInfoFromStreamVersioned
lod	1.10b_Beta_1	D2Common.dll	10326	sgptDataTables
lod	1.10f	D2Common.dll	10042	sgptDataTables
lod	1.10s_Beta_2	D2Common.dll	10326	sgptDataTables
lod	1.11	D2Common.dll	11170	sgptDataTables
lod	1.11	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
lod	1.11b	D2Common.dll	11170	sgptDataTables
lod	1.11b	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
lod	1.12a	D2Common.dll	11170	sgptDataTables
lod	1.12a	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
lod	1.13a_Beta	D2Common.dll	11170	sgptDataTables
lod	1.13a_Beta	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
lod	1.13c	D2Common.dll	11170	sgptDataTables
lod	1.13c	D2Common.dll	11171	ITEMSReadInfoFromStreamVersioned
lod	1.13d	D2Common.dll	11173	sgptDataTables
lod	1.13d	D2Common.dll	11174	ITEMSReadInfoFromStreamVersioned
classic	1.00	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.00	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.00	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.00	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.00	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.00	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.00	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.00	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.00	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.00	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.00	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
